TF	TFAs Ave.(E)	TFAs Ave.(IE)	TTS	p_val	FDR	negLog10_FDR
EAF1	-0.14642312106147892	-0.033717406576657234	-3.705611382824041	0.000259603654958911	0.1627714916592372	0.7884216565674828
APEX1	-0.3042604947092037	-0.008503173166453926	-3.706197712748668	0.0002629391201486408	0.16486282833319776	0.7828772538131683
PIAS4	-0.3702887103055845	-0.02383343920488517	-3.716308096773308	0.0002688466677439605	0.16856686067546323	0.7732278012439225
FOXA1	-0.4419320994684886	-0.13059567898752472	-3.7824992416391874	0.0001934740228972065	0.12130821235654847	0.9161097971515308
SREBF2	-0.3500003383285485	-0.06397661823160461	-3.848684088794886	0.00015360563166497363	0.09631073105393846	1.016325320581954
ILF3	-0.5648454797339252	-0.2661743094262952	-3.849942592497138	0.00015918523469852575	0.09980914215597565	1.0008296770888734
YEATS4	-0.4078141574040607	-0.042296343096447635	-3.8601355699700437	0.00014906685098029575	0.09346491556464544	1.0293513820270646
PAX2	-0.4078141574040607	-0.042296343096447635	-3.8601355699700437	0.00014906685098029575	0.09346491556464544	1.0293513820270646
RUVBL1	-0.4078141574040607	-0.042296343096447635	-3.8601355699700437	0.00014906685098029575	0.09346491556464544	1.0293513820270646
NR0B1	-0.3226114868872996	0.07504870324677787	-3.871435251880746	0.00013467313247283782	0.08444005406046931	1.0734514973189526
STAT4	-0.04280586637338996	0.3191024845098549	-3.8979826030586304	0.0001284851069792542	0.08056016207599238	1.0938796687126517
STAT5	-0.6020296310034693	-0.1885853713934206	-3.96094480862645	9.714434183902244e-05	0.06090950233306707	1.2153149489288162
FOXE1	-0.521464304418254	0.018096422323493674	-3.9681548494849745	9.492437008983074e-05	0.059517580046323876	1.225354735289693
PPARD	-0.22656397663380354	0.24657271352747517	-3.9734934936055724	9.182681993211938e-05	0.057575416097438846	1.2397629147068727
THRB	-0.28529095615403477	0.17293310474014736	-3.9802019601623333	8.96468942371118e-05	0.0562086026866691	1.2501972108823327
HOXB7	-0.7700036186317747	-0.2610850309997644	-4.05080768887343	7.108283455549472e-05	0.04456893726629519	1.3509677214194626
ARID3A	-0.214641120025063	-0.04474474874415604	-4.085911469792363	5.951043311750134e-05	0.03731304156467334	1.4281393480935942
IRF4	-0.4536560797327045	-0.12022545909753092	-4.1202652731289895	5.13891643755463e-05	0.03222100606346753	1.4918609033646268
GCM2	-0.21346945728739555	-0.08748130334696781	-4.16036999883008	4.612596337986207e-05	0.02892097903917352	1.538787009298886
E2F3	-0.0984221001080884	0.3228921346875331	-4.162573255277605	4.586082221689309e-05	0.02875473552999197	1.5412906224461314
FOXI1	-0.2005496551010934	0.030142703647668783	-4.195596520046097	3.693077815323683e-05	0.02315559790207949	1.6353440005814939
TNFAIP3	-0.5123484810374184	-0.14219194069117244	-4.222593773855792	3.572464366174073e-05	0.022399351575911434	1.649764553589033
NRF1	-0.26277792275062883	0.13528026108152383	-4.2991570812011135	2.5628001783084588e-05	0.016068757117994038	1.7940177136331437
PPARA	-0.48887669531894	-0.041389963722310866	-4.317755223580187	2.172499988631952e-05	0.01362157492872234	1.8657726763211138
EGR2	-0.569944401494895	-0.19296589196846378	-4.321869391858193	2.2059246600182847e-05	0.013831147618314645	1.8591417834753863
GTF2I	-0.48562749543523376	-0.09822953717043846	-4.327181442237393	2.260169676495198e-05	0.014171263871624892	1.8485914152433536
MTF1	-0.22743828275430508	0.1291280961718555	-4.339359743724525	2.0700156658691328e-05	0.012978998224999462	1.8867588269612674
HDAC3	-0.5208261162804988	-0.0458580586063757	-4.371823160119253	1.829740768063421e-05	0.01147247461575765	1.9403428945614858
JUNB	-0.41674478847101776	-0.07875585031487453	-4.376821270089009	1.818436599564722e-05	0.011401597479270808	1.9430342953453306
NR1I2	-0.594512947819264	-0.13414542290686893	-4.39426086222914	1.7907145560089416e-05	0.011227780266176064	1.9497060953358722
NKX2-2	-0.24312463164957454	-0.04384532844245164	-4.398891011112567	1.5815176879710718e-05	0.00991611590357862	2.0036584056647597
STAT5A	-0.5191393971751787	-0.13515320276383735	-4.424746924125631	1.512566063962734e-05	0.009483789221046342	2.0230181068610484
HEY1	-0.47092273681544183	0.03911262086551434	-4.432769001340225	1.3864436635321537e-05	0.008693001770346603	2.0608302319299034
MED1	-0.6299131938307281	-0.31551689505619995	-4.459027004105012	1.3372037541399715e-05	0.008384267538457621	2.0765348719846295
HDAC4	-0.5122652160075842	-0.08706555484732861	-4.480051643454664	1.0789329025354728e-05	0.006764909298897414	2.169738021867899
ZNF217	-0.4329750978610259	0.03708301283915914	-4.521231616546959	9.293623565440986e-06	0.005827101975531498	2.2345473815969794
RBBP7	-0.4329750978610259	0.03708301283915914	-4.521231616546959	9.293623565440986e-06	0.005827101975531498	2.2345473815969794
TCF12	-0.4329750978610259	0.03708301283915914	-4.521231616546959	9.293623565440986e-06	0.005827101975531498	2.2345473815969794
SUZ12	-0.5865579054031413	-0.02525917036090409	-4.5308817365893965	8.621557260891656e-06	0.005405716402579069	2.267146742215855
PER2	-0.5865579054031413	-0.02525917036090409	-4.5308817365893965	8.621557260891656e-06	0.005405716402579069	2.267146742215855
DENND4A	-0.43085647491082907	-0.03968165495091322	-4.618917880059861	6.988933644896948e-06	0.004382061395350387	2.358321542002356
ELK1	-0.49168229769346844	-0.008445239254656726	-4.626671647848154	6.588578937104292e-06	0.0041310389935643906	2.383940705626193
MTA2	-0.33189328728860024	0.041394090180566875	-4.737555598051335	3.474529159471468e-06	0.0021785297829886104	2.66183649838639
PTTG1	-0.5772934878893877	0.003945155884154025	-4.765908149794768	3.6703465961814936e-06	0.0023013073158057967	2.6380253819194532
NRIP1	-0.4716758608032585	-0.06123202616853108	-4.791785097412347	2.977614212961726e-06	0.001866964111527002	2.7288640303720744
SNAI1	-0.48679759971734504	0.07003249630296458	-4.798650177723121	2.8037680373151434e-06	0.0017579625593965949	2.7549903786482592
SMURF2	-0.5697814516154017	-0.11800122629202937	-4.81240596882546	2.5284761825408015e-06	0.0015853545664530825	2.799873592100392
ELF4	-0.3876722036771511	0.20482128724735657	-4.8463170846644665	2.1952410559626997e-06	0.0013764161420886127	2.8612502427796
ZNF202	-0.5349497963364535	-0.13322836032916446	-4.890928283760444	1.8940856685388793e-06	0.0011875917141738774	2.9253328411375596
CREB1	-0.38388220267213363	0.04199480885059852	-4.938410296977216	1.6326507571392453e-06	0.0010236720247263067	2.9898391651053347
ID2	-0.35953384588334986	-0.07616722904317648	-4.943017207143436	1.4130947282791552e-06	0.0008860103946310303	3.052561182961237
FOXL2	-0.7401998786759879	-0.07053767847040414	-4.9615185792731245	1.4471498357446374e-06	0.0009073629470118876	3.0422189595165907
NFIL3	-0.7546967481028622	-0.07361054693068549	-4.971529780604017	1.3558874539554065e-06	0.0008501414336300399	3.070508816949925
ZNF24	-0.5957603770571451	0.07815150093939713	-5.021576406767758	1.0121935787750815e-06	0.0006346453738919762	3.1974688812956993
POU2F2	-0.8164210419535607	-0.32943995439757945	-5.028722230319438	1.0428327083208671e-06	0.0006538561081171837	3.1845178148658455
RAD51	-0.37898543696418774	-0.09248334150352787	-5.050374012596306	8.461765903248895e-07	0.0005305527221337057	3.2752714528671705
TBX2	-0.9421421373853784	-0.46804725905719496	-5.0536888138901785	7.851470572949804e-07	0.0004922872049239527	3.307781451863109
TBX3	-0.9421421373853784	-0.46804725905719496	-5.0536888138901785	7.851470572949804e-07	0.0004922872049239527	3.307781451863109
TRIB3	-0.5288467082764591	0.0015654699582611288	-5.071126868913511	8.445076250432519e-07	0.000529506280902119	3.2761288840079534
TSC22D1	-0.31324068637513286	0.1326072925092218	-5.103497589028716	6.864163063427954e-07	0.00043038302407693267	3.3661448672094925
SFPQ	-0.4233305606170639	-0.07572244860829602	-5.1326340114495235	6.346526489813077e-07	0.00039792721091127994	3.4001963620736277
HEY2	-0.5974986091853175	0.0008444387077195387	-5.273988783051156	2.912794885873561e-07	0.00018263223934427228	3.738422555753298
SALL3	-0.6833099056542087	-0.11809722476935161	-5.301445405347161	2.406288671410481e-07	0.00015087429969743717	3.821384732723887
DEK	-0.24934793025361507	-0.016880921796951415	-5.316270600941548	2.107071358176948e-07	0.00013211337415769463	3.879053215474938
PBX1	-0.48713458498061224	-0.06429284780086329	-5.318963289122991	2.445805003398429e-07	0.0001533519737130815	3.814310630068297
ZNF383	-0.7607469278550478	-0.162841683430979	-5.3216538530775015	2.7455485098149434e-07	0.00017214589156539696	3.7641033377096353
MZF1	-0.6338866111745195	-0.025742373992704272	-5.480747861830876	1.0190195233188573e-07	6.389252411209235e-05	4.194549954467641
WWP1	-0.3137982958994861	0.050311961874065295	-5.505988975732815	8.439179871419858e-08	5.291365779380251e-05	4.276432215698024
ATF5	-0.40855269752239864	0.03562984020154678	-5.574660315108963	5.416275787473412e-08	3.396004918745829e-05	4.469031689399044
POU3F2	-0.35909709433917386	-0.09045469791033425	-5.6450570036463334	3.75031867790193e-08	2.35144981104451e-05	4.628664286328505
POU4F2	-1.1658338125611736	-0.3800545860835983	-5.670030125338737	5.3046192509275276e-08	3.32599627033156e-05	4.478078242120508
PER1	-0.4831802202266976	-0.0625248461608121	-5.6750075545715655	3.4672584115057556e-08	2.1739710240141086e-05	4.6627462487477205
FOSL2	-0.6074050971716598	-0.15999533544012626	-5.703272074901882	3.7572130211125333e-08	2.3557725642375586e-05	4.627866640397876
SERTAD1	-0.5976489174983879	0.0066711246650522004	-5.7189869605013275	3.325851993712931e-08	2.085309200058008e-05	4.680829540727151
PARP1	-0.5162623918644186	-0.10251104231068042	-5.773740595674268	2.0936594519953792e-08	1.3127244764011027e-05	4.881826417044653
AHR	-0.5780416637753726	0.07842814022660707	-5.776429764184725	2.4538366292706332e-08	1.538555566552687e-05	4.812886814131229
CEBPD	-0.8569896267795566	-0.28714233326668614	-5.801606843588122	1.9864183179789573e-08	1.2454842853728061e-05	4.904661747709113
EHMT2	-0.4849713428334588	0.026732416176718576	-5.849330405858154	1.5696326290398716e-08	9.841596584079995e-06	5.006934441059584
ZEB2	-0.6844553466533246	-0.0895654588534143	-5.903930569251208	1.1407352277064342e-08	7.152409877719342e-06	5.1455476057150475
TSC22D3	-1.5352460237737175	-0.6381020347127528	-5.910609342904314	1.8147944025299365e-08	1.1378760903862703e-05	4.9439050280915655
SALL4	-0.6397232527896318	-0.10612231119575183	-5.952515070261336	9.494106795292336e-09	5.952804960648295e-06	5.225278346559926
L3MBTL1	-0.1608353028091682	0.07570055099763193	-5.974696580917403	7.034812508801687e-09	4.4108274430186575e-06	5.355479932022244
TLE3	-0.1608353028091682	0.07570055099763193	-5.974696580917403	7.034812508801687e-09	4.4108274430186575e-06	5.355479932022244
HES1	-0.6902741169389022	-0.14615410334383472	-5.991522098122969	6.8113726209199554e-09	4.2707306333168124e-06	5.369497819852339
HDAC10	-0.9270368464575494	-0.22907087379559382	-6.0342052773857455	5.453340893536959e-09	3.419244740247673e-06	5.466069812471899
HSF1	-1.0591277090072115	-0.3252319866735094	-6.105018329541515	4.192526377225016e-09	2.628714038520085e-06	5.580256655524497
ZFP36	-0.627028298878664	-0.09060071594595437	-6.146273216438836	3.311165592236706e-09	2.076100826332415e-06	5.682751558696178
SSB	-0.5920784698592696	-0.09752897241714542	-6.177502595091686	2.280090131293581e-09	1.4296165123210753e-06	5.844780444296123
PGR	-0.4967653205717044	-0.03837245558857649	-6.354654918229094	9.043464736515098e-10	5.670252389794966e-07	6.2463976097039655
TRAF6	-0.6662589317647057	0.09742089431202589	-6.371685645203444	7.68146038184567e-10	4.816275659417235e-07	6.317288664205026
TEAD4	-0.6662589317647057	0.09742089431202589	-6.371685645203444	7.68146038184567e-10	4.816275659417235e-07	6.317288664205026
ZFP36L1	-0.6662589317647057	0.09742089431202589	-6.371685645203444	7.68146038184567e-10	4.816275659417235e-07	6.317288664205026
PHB2	-0.862971186489818	-0.3006943464628473	-6.441208003486792	6.587126947427856e-10	4.1301285960372656e-07	6.384036425902941
HIPK2	-0.3048464939775706	0.41582548368374533	-6.494962826248383	3.998346696457637e-10	2.506963378678938e-07	6.600852010099949
GFI1B	-0.801230181716877	0.13211961431074612	-6.7921338081066835	1.4012297462320033e-10	8.785710508874661e-08	7.05622311093521
PITX1	-0.5420190677860325	-0.002824045017023209	-6.88224960840894	4.626110342990269e-11	2.9005711850548987e-08	7.537516471724681
CEBPZ	-0.6270836197751739	0.07900702862521926	-6.9736233245509585	2.5577238167762745e-11	1.6036928331187242e-08	7.794878811648092
ZEB1	-0.7326431798097524	-0.10760270850202276	-6.993677426970458	2.3034159456990447e-11	1.4442417979533011e-08	7.840360090197307
PITX2	-0.40167721843764226	0.1606810010180638	-7.108811916809881	1.4674892755811485e-11	9.201157757893802e-09	8.036157523064247
HTATIP2	-0.9331497561253813	-0.0242061742832325	-7.200064479226519	6.568457555698988e-12	4.1184228874232656e-09	8.385269061252492
NKX2-5	-0.7222140766260441	0.08879304039285173	-7.435095969398942	2.507635375225797e-12	1.5722873802665747e-09	8.803468071364543
PIAS3	-0.8201769084622056	-0.1580259424730738	-7.450226879927771	2.3498018402790435e-12	1.4733257538549603e-09	8.831701219579235
CHD8	-1.1973056939852305	-0.43114497620428377	-7.563029879852788	6.762245283831426e-13	4.2399277929623037e-10	9.372641539488647
GTF3A	-0.6586325166886606	0.27832849781440266	-7.602516752973825	7.741940362215925e-13	4.854196607109385e-10	9.31388263763459
TCF7L2	-1.1384672270529934	-0.3716543556896525	-7.744967088786409	3.185737602609442e-13	1.99745747683612e-10	9.699522457456775
FOXM1	-0.518950813779089	0.23048965908022978	-7.8196205962347305	2.1575968917966057e-13	1.3528132511564717e-10	9.868762151362452
EZH2	-1.1465614304915146	-0.34721900332393146	-7.844802367572276	1.7432959800643858e-13	1.0930465795003699e-10	9.961361330466632
POU4F1	-0.9093140583508209	-0.30360885026519935	-7.978579625733035	7.745301005447754e-14	4.8563037304157413e-11	10.313694158770021
MYC	-1.1643730116099982	-0.29623524194079764	-8.10618304859195	4.049953315735257e-14	2.539320728966006e-11	10.595282442086818
CDX1	-0.9604739569716428	-0.014223933695665412	-8.205203462123752	2.89680352761237e-14	1.8162958118129557e-11	10.740813418493422
JDP2	-1.733020826311985	-0.49652184935816873	-8.381657855404228	4.9709133205493165e-15	3.1167626519844213e-12	11.506296268899995
SATB1	-1.0599988655582073	-0.379244643238994	-8.834750287691243	1.1264521161987463e-16	7.062854768566139e-14	13.151019723928473
TP53BP1	-1.016281042881006	-0.22444543939358863	-9.165352539616887	2.5012793816397573e-17	1.5683021722881278e-14	13.804570255992154
HCFC1	-0.5674245700901744	-0.11383525462560848	-9.256526790158476	1.827266788708143e-17	1.1456962765200056e-14	13.940930498349319
MYCN	-1.8809454026202599	-0.468839589810608	-10.446724272259837	6.759146071505285e-21	4.237984586833814e-18	17.37284062711206
TFDP1	-2.3367591311375873	-0.5767669646040552	-11.330774456880851	2.2402728578037113e-23	1.404651081842927e-20	19.852431541986142
E2F1	-1.840844415675396	-0.5736016812641944	-11.570258806502713	3.2034847125411976e-24	2.008584914763331e-21	20.69710980334799
